item_id;name;category;price;old_price;sellable_online;link;other_colors;short_description;designer;depth;height;width;price_usd;category_total
50393000;DIETMAR;Chairs (481);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/dietmar-underframe-for-chair-with-armrests-white-50393000/;No;Underframe for chair with armrests;Mia Lagerman;50;65;53;47,250;481
59161492;MÖCKELBY / NORRARYD;Chairs (481);4055,0;SR 4,445;TRUE;https://www.ikea.com/sa/en/p/moeckelby-norraryd-table-and-6-chairs-oak-black-s59161492/;No;Table and 6 chairs, 235x100 cm;Marcus Arvonen/Nike Karlsson;NA;74;100;1094,850;481
59277015;MÖCKELBY / HENRIKSDAL;Chairs (481);4265,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moeckelby-henriksdal-table-and-6-chairs-oak-dark-brown-blekinge-white-s59277015/;No;Table and 6 chairs, 235x100 cm;IKEA of Sweden/Marcus Arvonen;NA;74;100;1151,550;481
59305061;MÖRBYLÅNGA / ODGER;Chairs (481);4265,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moerbylanga-odger-table-and-6-chairs-oak-veneer-anthracite-s59305061/;No;Table and 6 chairs, 220x100 cm;S Lanneskog/J Marnell/J Löfgren/J Pettersson;NA;NA;100;1151,550;481
59305155;NORDVIKEN / NORDVIKEN;Chairs (481);2395,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nordviken-nordviken-table-and-4-chairs-black-black-s59305155/;No;Table and 4 chairs, 152/223x95 cm;Francis Cayouette;NA;NA;95;646,650;481
59829125;POÄNG;Chairs (481);995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/poaeng-armchair-black-brown-robust-glose-dark-brown-s59829125/;Yes;Armchair;Noboru Nakamura;82;100;68;268,650;481
69130612;VÄSTANBY/VÄSTANÅ / LEIFARNE;Chairs (481);2095,0;SR 2,275;TRUE;https://www.ikea.com/sa/en/p/vaestanby-vaestana-leifarne-table-and-4-chairs-dark-brown-white-s69130612/;No;Table and 4 chairs, 170 cm;Mia Lagerman/IKEA of Sweden/Chris Martin;NA;75;78;565,650;481
69161552;RYDEBÄCK/BACKARYD / JANINGE;Chairs (481);1395,0;SR 1,450;TRUE;https://www.ikea.com/sa/en/p/rydebaeck-backaryd-janinge-table-and-4-chairs-white-white-s69161552/;No;Table and 4 chairs, 150 cm;David Wahl/IKEA of Sweden/John/Jonas/Petrus/Paul/Caroline;NA;75;78;376,650;481
69221283;EKEDALEN / ODGER;Chairs (481);1149,0;SR 1,385;FALSE;https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-2-chairs-dark-brown-brown-s69221283/;No;Table and 2 chairs, 80/120 cm;Ehlén Johansson/J Löfgren/J Pettersson;NA;NA;NA;310,230;481
69221320;EKEDALEN / HENRIKSDAL;Chairs (481);4565,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ekedalen-henriksdal-table-and-6-chairs-dark-brown-glose-black-s69221320/;No;Table and 6 chairs, 180/240 cm;Karl Malmvall/Ehlén Johansson;NA;NA;NA;1232,550;481
69221344;EKEDALEN / ODGER;Chairs (481);1975,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-4-chairs-white-blue-s69221344/;No;Table and 4 chairs, 120/180 cm;Ehlén Johansson/J Löfgren/J Pettersson;NA;NA;NA;533,250;481
69221438;EKEDALEN / ODGER;Chairs (481);1975,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-4-chairs-brown-white-beige-s69221438/;No;Table and 4 chairs, 120/180 cm;Ehlén Johansson/J Löfgren/J Pettersson;NA;NA;NA;533,250;481
69251821;MÖRBYLÅNGA / VOLFGANG;Chairs (481);3795,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-4-chairs-brown-bomstad-black-s69251821/;No;Table and 4 chairs, 140x85 cm;S Lanneskog/J Marnell/IKEA of Sweden;NA;74;85;1024,650;481
69276256;MÖCKELBY / HENRIKSDAL;Chairs (481);4265,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moeckelby-henriksdal-table-and-6-chairs-white-blekinge-white-s69276256/;No;Table and 6 chairs, 235x100 cm;Marcus Arvonen/IKEA of Sweden;NA;74;100;1151,550;481
69304221;EKEDALEN / EKEDALEN;Chairs (481);2176,0;SR 2,375;TRUE;https://www.ikea.com/sa/en/p/ekedalen-ekedalen-bar-table-and-4-bar-stools-dark-brown-orrsta-light-grey-s69304221/;No;Bar table and 4 bar stools;Ehlén Johansson;NA;NA;NA;587,520;481
69305174;NORDVIKEN / NORRARYD;Chairs (481);2535,0;SR 2,795;TRUE;https://www.ikea.com/sa/en/p/nordviken-norraryd-table-and-4-chairs-white-black-s69305174/;No;Table and 4 chairs, 152/223x95 cm;Francis Cayouette/Nike Karlsson;NA;NA;95;684,450;481
70288630;DIETMAR;Chairs (481);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/dietmar-underframe-for-chair-with-armrests-chrome-plated-70288630/;No;Underframe for chair with armrests;Mia Lagerman;50;65;53;47,250;481
79229212;EKEDALEN / ODGER;Chairs (481);2765,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-6-chairs-dark-brown-white-beige-s79229212/;No;Table and 6 chairs, 180/240 cm;Ehlén Johansson/J Löfgren/J Pettersson;NA;NA;NA;746,550;481
79277019;MÖCKELBY / ODGER;Chairs (481);4265,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moeckelby-odger-table-and-6-chairs-oak-white-beige-s79277019/;No;Table and 6 chairs, 235x100 cm;J Löfgren/J Pettersson/Marcus Arvonen;NA;74;100;1151,550;481
89252202;INGATORP / INGATORP;Chairs (481);3225,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ingatorp-ingatorp-table-and-4-chairs-white-s89252202/;No;Table and 4 chairs, 110/155 cm;Ebba Strandmark/Carina Bengs;NA;74;NA;870,750;481
89259840;MÖRBYLÅNGA / VOLFGANG;Chairs (481);3795,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-4-chairs-brown-gunnared-medium-grey-s89259840/;No;Table and 4 chairs, 140x85 cm;S Lanneskog/J Marnell;NA;74;85;1024,650;481
89280766;EKEDALEN / BERNHARD;Chairs (481);3775,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ekedalen-bernhard-table-and-4-chairs-white-mjuk-golden-brown-s89280766/;No;Table and 4 chairs, 120/180 cm;Ola Wihlborg/Ehlén Johansson;NA;NA;NA;1019,250;481
89297229;NORRÅKER / RÖNNINGE;Chairs (481);1976,0;SR 2,125;TRUE;https://www.ikea.com/sa/en/p/norraker-roenninge-table-and-4-chairs-birch-birch-s89297229/;No;Table and 4 chairs, 125x74 cm;J Karlsson/N Karlsson/Maja Ganszyniec;NA;NA;74;533,520;481
89304767;NORDVIKEN / LEIFARNE;Chairs (481);3165,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nordviken-leifarne-table-and-6-chairs-black-light-olive-green-black-s89304767/;No;Table and 6 chairs, 210/289x105 cm;Mia Lagerman/Francis Cayouette;NA;NA;105;854,550;481
80389148;FANBYN;Chairs (481);125,0;No old price;TRUE;https://www.ikea.com/sa/en/p/fanbyn-seat-shell-white-80389148/;No;Seat shell;803.891.48 You sit comfortably thanks to the chair's shaped back and seat.Complete with FANBYN chair frame.;NA;45;NA;33,750;481
89305168;NORDVIKEN / RÖNNINGE;Chairs (481);2875,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nordviken-roenninge-table-and-4-chairs-white-birch-s89305168/;No;Table and 4 chairs, 152/223x95 cm;Francis Cayouette/Maja Ganszyniec;NA;NA;95;776,250;481
89305173;NORDVIKEN / NORRARYD;Chairs (481);2535,0;SR 2,795;TRUE;https://www.ikea.com/sa/en/p/nordviken-norraryd-table-and-4-chairs-white-black-s89305173/;No;Table and 4 chairs, 152/223x95 cm;Nike Karlsson/Francis Cayouette;NA;NA;95;684,450;481
99221446;EKEDALEN / BERNHARD;Chairs (481);5465,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ekedalen-bernhard-table-and-6-chairs-brown-mjuk-white-s99221446/;No;Table and 6 chairs, 180/240 cm;Ola Wihlborg/Ehlén Johansson;NA;NA;NA;1475,550;481
99246098;MÖRBYLÅNGA / ODGER;Chairs (481);3475,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moerbylanga-odger-table-and-4-chairs-brown-white-beige-s99246098/;No;Table and 4 chairs, 140x85 cm;J Löfgren/J Pettersson/S Lanneskog/J Marnell;NA;74;85;938,250;481
99304795;LANEBERG / SVENBERTIL;Chairs (481);1475,0;No old price;TRUE;https://www.ikea.com/sa/en/p/laneberg-svenbertil-table-and-4-chairs-brown-black-black-s99304795/;No;Table and 4 chairs, 130/190x80 cm;K Hagberg/M Hagberg/Mia Lagerman;NA;NA;80;398,250;481
99305177;NORDVIKEN / LEIFARNE;Chairs (481);2275,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nordviken-leifarne-table-and-4-chairs-black-broringe-black-s99305177/;No;Table and 4 chairs, 152/223x95 cm;Mia Lagerman/Francis Cayouette;NA;NA;95;614,250;481
69898415;TÄRNÖ;Outdoor furniture (216);199,0;No old price;TRUE;https://www.ikea.com/sa/en/p/taernoe-table-2-chairs-outdoor-black-acacia-grey-brown-stained-steel-light-brown-stained-s69898415/;Yes;Table+2 chairs, outdoor;IKEA of Sweden;NA;NA;NA;53,730;216
49048425;GÅRÖ / FREDÖN;Outdoor furniture (216);564,0;No old price;TRUE;https://www.ikea.com/sa/en/p/garoe-fredoen-hammock-with-stand-grey-beige-s49048425/;No;Hammock with stand;IKEA of Sweden;NA;129;119;152,280;216
19217863;FALHOLMEN;Outdoor furniture (216);1431,0;No old price;TRUE;https://www.ikea.com/sa/en/p/falholmen-table-4-chairs-w-armrests-outdoor-grey-brown-light-brown-stained-ytteroen-blue-s19217863/;Yes;Table+4 chairs w armrests, outdoor;IKEA of Sweden/Andreas Fredriksson;NA;NA;NA;386,370;216
80213446;ÄPPLARÖ;Outdoor furniture (216);205,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-stool-section-outdoor-brown-stained-brown-80213446/;No;Table/stool section, outdoor, 63x63 cm;K Hagberg/M Hagberg;NA;28;63;55,350;216
80208529;ÄPPLARÖ;Outdoor furniture (216);445,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-bench-with-backrest-outdoor-brown-stained-brown-80208529/;No;Bench with backrest, outdoor;K Hagberg/M Hagberg;65;80;117;120,150;216
19217518;MASTHOLMEN;Outdoor furniture (216);984,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mastholmen-2-seat-conversation-set-outdoor-rattan-s19217518/;No;2-seat conversation set, outdoor;Nike Karlsson;NA;NA;NA;265,680;216
29289821;ÄPPLARÖ;Outdoor furniture (216);3442,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-6-chairs-armr-bench-outdoor-brown-stained-ytteroen-blue-s29289821/;Yes;Table+6 chairs armr+bench, outdoor;IKEA of Sweden/K Hagberg/M Hagberg;NA;NA;NA;929,340;216
10411440;TOSTERÖ;Outdoor furniture (216);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/tosteroe-storage-box-outdoor-black-10411440/;No;Storage box, outdoor, 129x44x79 cm;104.114.40 This waterproof storage box protects your outdoor pads and cushions from rain, sun, dirt, dust and pollen and helps you keep them organised when they’re not being used.Protecting your outdoor pads and cushions in a waterproof storage box is a simple and effective way to make them look new and fresh longer.The colour stays fresh for longer as the fabric is fade resistant. Handles make it easy to move.Make sure the cushions are completely dry before storing them away in the storage box.During the off-season, store the box filled with cushions in a cool dry place indoors.The storage box is light in weight, so you may need to fill it to keep it from moving around in the wind.For example, the storage box can be filled with 3 seat cushions and 3 back cushions for outdoor sofas and 4 decorative cushions.For example, the storage box can be filled with 6 seat/back cushions and 6 decorative cushions.For example, the storage box can be filled with 2 seat cushions and 2 back cushions for outdoor sofas, 2 chair cushions for armchairs and 2-4 decorative cushions.;44;79;129;47,250;216
49054015;ÄPPLARÖ;Outdoor furniture (216);384,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-wall-panel-gate-leg-table-outdoor-brown-stained-s49054015/;No;Wall panel+gate-leg table, outdoor, 80x62x158 cm;K Hagberg/M Hagberg;62;158;80;103,680;216
40332682;BROMMÖ;Outdoor furniture (216);205,0;No old price;TRUE;https://www.ikea.com/sa/en/p/brommoe-lounger-outdoor-black-brown-stained-brown-40332682/;No;Lounger, outdoor;IKEA of Sweden;92;89;48;55,350;216
79183681;ÄPPLARÖ;Outdoor furniture (216);1786,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-2-chrs-w-armr-bench-brown-stained-ytteroen-blue-s79183681/;Yes;Table+2 chrs w armr+bench;K Hagberg/M Hagberg/IKEA of Sweden;NA;NA;NA;482,220;216
80287362;FREDÖN;Outdoor furniture (216);225,0;No old price;TRUE;https://www.ikea.com/sa/en/p/fredoen-hammock-beige-80287362/;No;Hammock;IKEA of Sweden;NA;NA;100;60,750;216
70228325;RESÖ;Outdoor furniture (216);205,0;No old price;TRUE;https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-grey-brown-stained-grey-brown-70228325/;No;Children's picnic table;IKEA of Sweden;NA;49;89;55,350;216
20204925;ÄPPLARÖ;Outdoor furniture (216);99,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-stool-outdoor-foldable-brown-stained-20204925/;No;Stool, outdoor;K Hagberg/M Hagberg;38;42;40;26,730;216
99262168;ÄPPLARÖ;Outdoor furniture (216);2576,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-modular-corner-sofa-3-seat-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s99262168/;Yes;Modular corner sofa 3-seat, outdoor, 143/223x80x84 cm;Eva Lilja Löwenhielm/K Hagberg/M Hagberg/IKEA of Sweden;80;84;223;695,520;216
39291418;ÄPPLARÖ;Outdoor furniture (216);841,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-wall-panel-gatleg-table-2-chairs-brown-stained-kuddarna-grey-s39291418/;Yes;Wall panel+gatleg table+2 chairs;K Hagberg/M Hagberg/IKEA of Sweden;NA;NA;NA;227,070;216
324561;TOSTERÖ;Outdoor furniture (216);79,0;No old price;TRUE;https://www.ikea.com/sa/en/p/tosteroe-parasol-cover-black-00324561/;No;Parasol cover, 220 cm;IKEA of Sweden;NA;NA;NA;21,330;216
49275903;ÄPPLARÖ;Outdoor furniture (216);2781,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-4-seat-conversation-set-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s49275903/;Yes;4-seat conversation set, outdoor;Eva Lilja Löwenhielm/IKEA of Sweden/K Hagberg/M Hagberg;NA;NA;NA;750,870;216
39251993;HAVSTEN;Outdoor furniture (216);950,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsten-add-on-unit-in-outdoor-beige-s39251993/;No;Add-on unit, in/outdoor, 83x94x90 cm;Andreas Fredriksson;94;90;83;256,500;216
80336466;KROKHOLMEN;Outdoor furniture (216);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/krokholmen-coffee-table-outdoor-beige-80336466/;No;Coffee table, outdoor;Marcus Arvonen;NA;44;NA;47,250;216
20208527;ÄPPLARÖ;Outdoor furniture (216);255,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-chair-with-armrests-outdoor-brown-stained-brown-20208527/;No;Chair with armrests, outdoor;K Hagberg/M Hagberg;65;82;62;68,850;216
50313094;FALHOLMEN;Outdoor furniture (216);155,0;No old price;TRUE;https://www.ikea.com/sa/en/p/falholmen-chair-with-armrests-outdoor-grey-brown-stained-light-brown-stained-50313094/;No;Chair with armrests, outdoor;Andreas Fredriksson;55;80;57;41,850;216
10205181;ÄPPLARÖ;Outdoor furniture (216);255,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-bench-outdoor-brown-stained-brown-10205181/;No;Bench, outdoor, 114 cm;K Hagberg/M Hagberg;41;44;114;68,850;216
49256867;SOLLERÖN;Outdoor furniture (216);4783,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-4-seat-conversation-set-outdoor-brown-froesoen-duvholmen-beige-s49256867/;Yes;4-seat conversation set, outdoor;Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm;NA;NA;NA;1291,410;216
90208543;ÄPPLARÖ;Outdoor furniture (216);519,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-sun-lounger-brown-stained-brown-90208543/;No;Sun lounger;K Hagberg/M Hagberg;NA;33;71;140,130;216
59048415;VÄDDÖ;Outdoor furniture (216);477,0;SR 795;TRUE;https://www.ikea.com/sa/en/p/vaeddoe-table-4-chairs-outdoor-white-s59048415/;No;Table+4 chairs, outdoor;Henrik Preutz;NA;NA;NA;128,790;216
30264565;HÅLLÖ;Outdoor furniture (216);245,0;No old price;TRUE;https://www.ikea.com/sa/en/p/halloe-sun-lounger-pad-black-30264565/;No;Sun lounger pad, 190x60 cm;IKEA of Sweden;NA;NA;60;66,150;216
401941;SJÄLLAND;Outdoor furniture (216);180,0;SR 225;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-top-light-brown-00401941/;Yes;Table top, 67x67 cm;David Wahl;NA;NA;67;48,600;216
50339206;MASTHOLMEN;Outdoor furniture (216);465,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mastholmen-armchair-outdoor-50339206/;No;Armchair, outdoor;Nike Karlsson;67;80;68;125,550;216
39286153;ASKHOLMEN;Outdoor furniture (216);465,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-grey-brown-stained-kuddarna-beige-s39286153/;Yes;Table+2 chairs, outdoor;IKEA of Sweden;NA;NA;NA;125,550;216
19212182;ASKHOLMEN;Outdoor furniture (216);771,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-table-4-chairs-outdoor-grey-brown-stained-s19212182/;Yes;Table+4 chairs, outdoor;IKEA of Sweden;NA;NA;NA;208,170;216
20411425;STACKHOLMEN;Outdoor furniture (216);125,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stackholmen-stool-outdoor-light-brown-stained-20411425/;No;Stool, outdoor, 48x35x43 cm;Ola Wihlborg;NA;43;35;33,750;216
70208539;ÄPPLARÖ;Outdoor furniture (216);275,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-reclining-chair-outdoor-brown-foldable-brown-stained-brown-70208539/;No;Reclining chair, outdoor;K Hagberg/M Hagberg;80;101;63;74,250;216
50208535;ÄPPLARÖ;Outdoor furniture (216);395,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-gateleg-table-outdoor-brown-stained-brown-50208535/;No;Gateleg table, outdoor, 20/77/133x62 cm;K Hagberg/M Hagberg;NA;71;62;106,650;216
39251988;HAVSTEN;Outdoor furniture (216);4785,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsten-4-seat-conversation-set-in-outdoor-beige-s39251988/;No;4-seat conversation set, in/outdoor;Marcus Arvonen/Andreas Fredriksson;NA;NA;NA;1291,950;216
29267334;ÄPPLARÖ;Outdoor furniture (216);2384,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-3-seat-modular-sofa-outdoor-with-footstool-brown-stained-brown-stained-froesoen-duvholmen-beige-s29267334/;Yes;3-seat modular sofa, outdoor, 143/223x80x84 cm;IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg;80;84;223;643,680;216
70419787;ÄPPLARÖ;Outdoor furniture (216);675,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-outdoor-brown-stained-70419787/;No;Table, outdoor, 140x140 cm;K Hagberg/M Hagberg;NA;72;140;182,250;216
50285265;TOSTERÖ;Outdoor furniture (216);103,0;No old price;TRUE;https://www.ikea.com/sa/en/p/tosteroe-cover-for-furniture-set-black-50285265/;Yes;Cover for furniture set, 100x70 cm;IKEA of Sweden;NA;90;70;27,810;216
9048413;VÄDDÖ;Outdoor furniture (216);261,0;SR 435;TRUE;https://www.ikea.com/sa/en/p/vaeddoe-table-2-chairs-outdoor-white-s09048413/;No;Table+2 chairs, outdoor;Henrik Preutz;NA;NA;NA;70,470;216
40208531;ÄPPLARÖ;Outdoor furniture (216);745,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-drop-leaf-table-outdoor-brown-stained-brown-40208531/;No;Drop-leaf table, outdoor, 140/200/260x78 cm;K Hagberg/M Hagberg;NA;72;78;201,150;216
59289424;ÄPPLARÖ;Outdoor furniture (216);1961,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-4-chairs-w-armrests-outdoor-brown-stained-kuddarna-grey-s59289424/;Yes;Table+4 chairs w armrests, outdoor;IKEA of Sweden/K Hagberg/M Hagberg;NA;NA;NA;529,470;216
70095429;TÄRNÖ;Outdoor furniture (216);89,0;No old price;TRUE;https://www.ikea.com/sa/en/p/taernoe-table-outdoor-black-acacia-grey-brown-stained-steel-light-brown-stained-70095429/;No;Table, outdoor, 55x54 cm;IKEA of Sweden;NA;70;54;24,030;216
10337817;ASKHOLMEN;Outdoor furniture (216);255,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-table-outdoor-foldable-light-brown-light-brown-stained-grey-brown-stained-10337817/;No;Table, outdoor, 112x62 cm;IKEA of Sweden;NA;73;62;68,850;216
70234185;SKARPÖ;Outdoor furniture (216);179,0;No old price;TRUE;https://www.ikea.com/sa/en/p/skarpoe-armchair-outdoor-white-70234185/;No;Armchair, outdoor;Magnus Elebäck;81;71;79;48,330;216
90339742;MASTHOLMEN;Outdoor furniture (216);255,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mastholmen-coffee-table-outdoor-90339742/;No;Coffee table, outdoor, 68 cm;Nike Karlsson;NA;45;NA;68,850;216
90336550;BENÖ;Outdoor furniture (216);9,0;No old price;TRUE;https://www.ikea.com/sa/en/p/benoe-chair-pad-outdoor-90336550/;No;Chair pad, outdoor, 35 cm;Paulin Machado;NA;NA;NA;2,430;216
90095428;TÄRNÖ;Outdoor furniture (216);55,0;No old price;TRUE;https://www.ikea.com/sa/en/p/taernoe-chair-outdoor-acacia-foldable-black-grey-brown-stained-steel-light-brown-stained-90095428/;No;Chair, outdoor;IKEA of Sweden;40;79;39;14,850;216
80373618;SOLLERÖN;Outdoor furniture (216);395,0;No old price;TRUE;https://www.ikea.com/sa/en/p/solleroen-coffee-table-outdoor-anthracite-brown-80373618/;Yes;Coffee table, outdoor, 92x62 cm;Jonas Hultqvist;NA;51;62;106,650;216
59268775;ÄPPLARÖ;Outdoor furniture (216);4145,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-8-reclining-chairs-outdoor-brown-stained-froesoen-duvholmen-beige-s59268775/;Yes;Table+8 reclining chairs, outdoor;Eva Lilja Löwenhielm/K Hagberg/M Hagberg/IKEA of Sweden;NA;NA;NA;1119,150;216
80291731;ÄPPLARÖ;Outdoor furniture (216);205,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-gateleg-table-for-wall-outdoor-brown-stained-80291731/;No;Gateleg table for wall, outdoor, 80x56 cm;K Hagberg/M Hagberg;NA;72;56;55,350;216
9289737;ÄPPLARÖ;Outdoor furniture (216);2965,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-6-reclining-chairs-outdoor-brown-stained-kuddarna-grey-s09289737/;Yes;Table+6 reclining chairs, outdoor;K Hagberg/M Hagberg/IKEA of Sweden;NA;NA;NA;800,550;216
89260075;ÄPPLARÖ;Outdoor furniture (216);2034,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-3-seat-modular-sofa-outdoor-brown-stained-froesoen-duvholmen-beige-s89260075/;Yes;3-seat modular sofa, outdoor, 223x80x84 cm;IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg;80;84;223;549,180;216
19216689;MASTHOLMEN;Outdoor furniture (216);2115,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mastholmen-4-seat-conversation-set-outdoor-rattan-s19216689/;No;4-seat conversation set, outdoor;Nike Karlsson;NA;NA;NA;571,050;216
39289811;ÄPPLARÖ;Outdoor furniture (216);2875,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-table-8-reclining-chairs-outdoor-brown-stained-s39289811/;Yes;Table+8 reclining chairs;K Hagberg/M Hagberg;NA;NA;NA;776,250;216
40411047;KUDDARNA;Outdoor furniture (216);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kuddarna-back-cushion-outdoor-beige-40411047/;No;Back cushion, outdoor, 62x44 cm;IKEA of Sweden;NA;NA;62;12,150;216
70267133;VÄDDÖ;Outdoor furniture (216);35,4;SR 59;TRUE;https://www.ikea.com/sa/en/p/vaeddoe-stool-outdoor-white-70267133/;No;Stool, outdoor;Henrik Preutz;33;46;36;9,558;216
50312424;INNAMO;Outdoor furniture (216);107,4;SR 179;TRUE;https://www.ikea.com/sa/en/p/innamo-chair-with-armrests-outdoor-white-50312424/;No;Chair with armrests, outdoor;IKEA of Sweden;68;93;54;28,998;216
60205188;ÄPPLARÖ;Outdoor furniture (216);309,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-one-seat-section-outdoor-brown-stained-brown-60205188/;No;One-seat section, outdoor;K Hagberg/M Hagberg;80;73;63;83,430;216
60409821;TOSTERÖ;Outdoor furniture (216);75,0;No old price;TRUE;https://www.ikea.com/sa/en/p/tosteroe-storage-bag-for-cushions-black-60409821/;No;Storage bag for cushions, 62x62 cm;IKEA of Sweden;NA;25;62;20,250;216
9183528;ASKHOLMEN;Outdoor furniture (216);467,0;No old price;TRUE;https://www.ikea.com/sa/en/p/askholmen-table-f-wall-2-fold-chairs-outdoor-grey-brown-grey-brown-stained-ytteroen-blue-s09183528/;Yes;Table f wall+2 fold chairs, outdoor;Jon Karlsson/IKEA of Sweden;NA;NA;NA;126,090;216
40259511;VÄDDÖ;Outdoor furniture (216);111,0;SR 185;TRUE;https://www.ikea.com/sa/en/p/vaeddoe-table-outdoor-white-40259511/;No;Table, outdoor, 58x74 cm;Henrik Preutz;NA;71;74;29,970;216
49898435;LÄCKÖ;Outdoor furniture (216);493,0;No old price;TRUE;https://www.ikea.com/sa/en/p/laeckoe-table-2-chairs-outdoor-grey-s49898435/;No;Table+2 chairs, outdoor;Jon Karlsson;NA;NA;NA;133,110;216
9227532;ÄPPLARÖ;Outdoor furniture (216);1588,0;No old price;TRUE;https://www.ikea.com/sa/en/p/aepplaroe-2-seat-modular-sofa-outdoor-brown-stained-kungsoe-white-white-s09227532/;Yes;2-seat modular sofa, outdoor, 160x80x73 cm;IKEA of Sweden/K Hagberg/M Hagberg;80;73;160;428,760;216
20292328;TOSTERÖ;Outdoor furniture (216);103,0;No old price;TRUE;https://www.ikea.com/sa/en/p/tosteroe-storage-bag-for-cushions-black-20292328/;No;Storage bag for cushions, 116x49 cm;IKEA of Sweden;NA;35;49;27,810;216
10411143;KUDDARNA;Outdoor furniture (216);95,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kuddarna-seat-back-cushion-outdoor-grey-10411143/;Yes;Seat/back cushion, outdoor, 116x45 cm;IKEA of Sweden;NA;NA;45;25,650;216
59292643;SJÄLLAND;Outdoor furniture (216);974,0;SR 1,193;TRUE;https://www.ikea.com/sa/en/p/sjaelland-table-2-chairs-w-armrests-outdoor-dark-grey-halloe-black-s59292643/;Yes;Table+2 chairs w armrests, outdoor, 71x71x73 cm;David Wahl/IKEA of Sweden;NA;73;71;262,980;216
